,Class,training,cidi_prob,cido_prob,codi_prob,codo_prob,wcd_prob,dfg_conf,dfg_prob,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
599,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.940851085,0.992569243,0.994483472,0.992671434,-0.12889357276728974,-0.09994460353686295,-0.15185812550658118,-0.17554042829167713
600,cidi,,0.997,0.003,0.0,0.0,0.0,di,1.0,0.934262669,0.990048987,0.990101214,0.981630951,-0.0887338875993394,-0.11311770705160062,-0.15130804317585206,-0.166606618656031
601,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.946375212,0.995717398,0.99643514,0.984204368,-0.11902058126255631,-0.11776844535721981,-0.15364769945218382,-0.17848860587022775
602,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.96506442,0.994478542,0.995864239,0.989962213,-0.09554097804435135,-0.10821510648336373,-0.15363036607321465,-0.17924646965031818
603,cidi,,0.995,0.004,0.0,0.0,0.001,di,1.0,0.987622732,0.99208332,0.994233811,0.995690805,-0.17718869133110984,-0.07288716381256945,-0.18413294635189859,-0.21017555625710718
604,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.994537087,0.998528657,0.998440704,0.962077062,-0.1566775797794058,-0.14639749427056825,-0.11415164091103186,-0.1822363134143962
605,cidi,,0.996,0.004,0.0,0.0,0.0,di,1.0,0.992072021,0.990729506,0.98367959,0.96682129,-0.18358443757725398,-0.04558508594191701,-0.17760264634471087,-0.1390842036569181
606,cidi,,0.989,0.007,0.001,0.0,0.003,di,1.0,0.997615705,0.993961423,0.988646541,0.971960397,-0.1994741913578097,-0.029791249122742395,-0.16721437109059928,-0.14242933919183567
607,cidi,,0.996,0.004,0.0,0.0,0.0,di,1.0,0.993376953,0.997368798,0.994451212,0.970835972,-0.13240313517139232,-0.07801073724182597,-0.14674183168221439,-0.13196576640207833
608,cidi,,0.997,0.002,0.0,0.0,0.001,di,1.0,0.973627116,0.997567689,0.999897232,0.977329482,-0.07841270565690982,-0.1163879391005031,-0.14272834249734173,-0.17899801318119934
609,wcd,,0.059,0.091,0.0,0.002,0.848,other,0.624,-0.267274162,-0.459484716,-0.056774368,0.993104894,-0.12271836411447745,0.08172685692035614,-0.20155835740306563,-0.04039013083798958
610,codi,,0.0,0.0,0.985,0.012,0.003,di,0.985,0.71882667,0.7818571670000001,0.7938509640000001,0.158406891,0.4200694034127522,0.3281057090923109,0.5031882431583325,0.41470416817755557
611,codi,,0.0,0.0,0.984,0.015,0.001,di,0.992,0.870274375,0.896067972,0.885599405,0.183348049,0.41431940438885867,0.3364008933277869,0.4048677276519712,0.4566887961838103
612,cidi,,0.999,0.0,0.0,0.0,0.001,di,1.0,0.997321818,0.994873912,0.995457758,0.988954885,-0.1267753574203778,-0.11020346912999576,-0.14189241603483488,-0.15134069192336533
613,cidi,,0.999,0.0,0.0,0.0,0.001,di,1.0,0.93637423,0.998742149,0.999021142,0.988635968,-0.12509675487251062,-0.10789987830422801,-0.14189804332576564,-0.1381705729952908
614,cidi,,0.995,0.002,0.001,0.0,0.002,di,1.0,0.996211744,0.997370785,0.995882681,0.993217072,-0.13342502548726468,-0.08374057928686052,-0.14140687351814304,-0.14081167506318437
615,cidi,,0.992,0.008,0.0,0.0,0.0,di,1.0,0.994798712,0.992864056,0.988464534,0.978161735,-0.1576307114227,-0.07465088532944474,-0.14659847541132884,-0.12466145477742767
616,cidi,,0.932,0.003,0.061,0.0,0.004,di,1.0,0.99136904,0.998428667,0.993922409,0.977954286,-0.05770621053631834,-0.12818872212635432,0.037140943310636214,-0.14434180435253668
617,cidi,,0.944,0.002,0.049,0.0,0.005,di,1.0,0.995326753,0.998967703,0.993775783,0.982480665,-0.07276571782827855,-0.11905041669026153,0.03103890580000789,-0.15255666454271213
618,cidi,,0.98,0.008,0.002,0.0,0.01,di,1.0,0.975905195,0.982111879,0.974420086,0.989777201,-0.07907139853265371,0.017635495386087382,-0.1651801153992343,-0.22966579321954497
619,cidi,,0.997,0.002,0.001,0.0,0.0,di,1.0,0.990045319,0.985528688,0.983619545,0.972055285,-0.1517054685100485,-0.06905793184972818,-0.14401514479144928,-0.15171822024247458
620,codi,,0.0,0.0,0.992,0.004,0.004,di,0.994,0.854293264,0.7906183809999999,0.814288578,0.125097097,0.4183233193144867,0.4303792224200942,0.42953243926856155,0.4342180727892512
621,cidi,,0.992,0.004,0.0,0.001,0.003,di,1.0,0.85385656,0.970095672,0.997959878,0.932412102,-0.1388132198371395,-0.0519138247942349,-0.15896542840860467,-0.17856247125083766
622,cidi,,0.915,0.062,0.016,0.0,0.007,di,0.993,0.93239258,0.880563685,0.918457618,0.996526561,-0.12985415172850012,0.004279537319098372,-0.08321923498323076,0.047371912630673724
623,cidi,,0.997,0.001,0.002,0.0,0.0,di,1.0,0.998967692,0.995354801,0.989505147,0.995077251,-0.12101354230788361,-0.11020156837717747,-0.11565054242065624,-0.04843672965846418
624,cidi,,0.951,0.04,0.008,0.001,0.0,di,1.0,0.980132837,0.97849905,0.999872515,0.950206406,-0.06406160595307926,-0.09486882762694779,-0.14576741200107762,0.019864799146166526
625,wcd,,0.047,0.042,0.002,0.007,0.902,other,0.833,-0.338967016,0.697352359,-0.39471611,0.997686594,-0.15129064122015082,0.11599893433294536,-0.13764775750833627,-0.12323148154030482
626,cidi,,0.979,0.008,0.001,0.0,0.012,di,0.97,0.803101085,0.700727332,0.8051307659999999,0.989982893,-0.17147829762377054,0.035302547194947374,-0.12874021665009444,-0.09874987864722035
627,cidi,,0.996,0.003,0.001,0.0,0.0,di,1.0,0.98880352,0.99310706,0.990497619,0.971610636,-0.15347363984307952,-0.054793770775886506,-0.150759697592263,-0.15147851532873674
628,cidi,,0.997,0.002,0.001,0.0,0.0,di,1.0,0.991162724,0.994800514,0.983714533,0.966581235,-0.1609238064462971,-0.059481177478743825,-0.15633704493176628,-0.14810607944741697
629,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.996844264,0.998352566,0.988833555,0.958969544,-0.16443455611128333,-0.08392105729922508,-0.17510205732783146,-0.18068657036827615
630,cidi,,0.997,0.003,0.0,0.0,0.0,di,1.0,0.979036869,0.992597142,0.991318416,0.971136904,-0.17044747744655847,-0.049821270644335565,-0.1483344861403131,-0.1375936300225175
631,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.985633823,0.989434225,0.986741663,0.97196267,-0.16427676185856013,-0.06873561576490239,-0.15071294273621946,-0.16051046365539642
632,cidi,,0.995,0.004,0.0,0.0,0.001,di,1.0,0.994087792,0.996062721,0.990399858,0.985419231,-0.13789170316150978,-0.0664792484577227,-0.14323410146173157,-0.13547894306628014
633,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.986144331,0.998098965,0.994602052,0.91622494,-0.13775251708368327,-0.13049472294578712,-0.13283894842378197,-0.20425977157817815
634,cidi,,0.996,0.002,0.001,0.0,0.001,di,1.0,0.977990681,0.98635726,0.999807097,0.994561498,-0.16029078551519774,-0.06638955367430101,-0.1387173542982842,-0.14208472550287302
635,cidi,,0.992,0.008,0.0,0.0,0.0,di,1.0,0.948808877,0.969439239,0.993866254,0.997056944,-0.1079666721578703,-0.11857366367487995,-0.11558360571927558,-0.020194154237879056
636,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.977658924,0.998257409,0.985016188,0.966046888,-0.09673040114197062,-0.11289102408494346,-0.149282367340257,-0.14642264100314697
637,cidi,,0.969,0.026,0.003,0.0,0.002,di,1.0,0.98939983,0.997409889,0.99721369,0.99840565,-0.13571100104058742,-0.09321562624216635,-0.08158903077131201,-0.02509448180691871
638,cidi,,0.993,0.006,0.001,0.0,0.0,di,1.0,0.99318824,0.995839539,0.995463883,0.991775656,-0.11789584687663635,-0.10350579267706876,-0.09088200441622117,-0.10420194031857889
639,cidi,,0.954,0.018,0.026,0.0,0.002,di,0.999,0.8825144840000001,0.991279772,0.991491873,0.998152998,-0.14693380361180758,-0.09229969656896381,-0.018475174863753985,-0.05357351474939628
640,cidi,,0.974,0.023,0.003,0.0,0.0,di,1.0,0.994272563,0.975034685,0.999083298,0.995739673,-0.08539450636574844,-0.09961161247529901,-0.10375228481533548,0.01233712980264302
641,codi,,0.002,0.0,0.906,0.075,0.017,di,0.993,0.919720855,0.883990642,0.90452801,0.392635955,0.3800066963877827,0.3502893192410838,0.3081076314811683,0.48286126809576607
642,codi,,0.002,0.0,0.918,0.058,0.022,di,0.998,0.916394234,0.892914827,0.904251218,0.342972733,0.376049428629019,0.34556600060938647,0.28992212311144805,0.44025059977945924
643,codi,,0.002,0.0,0.928,0.051,0.019,di,0.996,0.907264231,0.892309758,0.901166464,0.330227084,0.38377357644581966,0.3550037189302947,0.3011669230672901,0.44420190562176787
644,codi,,0.002,0.0,0.902,0.074,0.022,di,0.994,0.906161922,0.8690755490000001,0.8699648190000001,0.359386601,0.3606466024754054,0.3863914559390023,0.31476725435281755,0.47484351153547005
645,codi,,0.001,0.0,0.923,0.063,0.013,di,0.996,0.902959868,0.853191238,0.8630664379999999,0.436208375,0.3921905139574564,0.3471316075298072,0.328535638743494,0.4528723425789884
646,cidi,,0.979,0.009,0.001,0.0,0.011,di,0.989,0.8211649329999999,0.777504843,0.822246563,0.999536109,-0.15669033731205448,0.0011323925412463792,-0.10759521932646751,-0.07365016179048238
647,cidi,,0.995,0.005,0.0,0.0,0.0,di,1.0,0.991251416,0.997198305,0.991202698,0.980278498,-0.09341360742701625,-0.10676233387047293,-0.12718094370897143,-0.07166647309530103
648,cidi,,0.983,0.013,0.0,0.0,0.004,di,0.976,0.764310417,0.758401428,0.8028718109999999,0.998217577,-0.1613613049014212,-0.016694803908351142,-0.15317150095708967,-0.07313838770304208
649,cidi,,0.976,0.02,0.001,0.0,0.003,di,0.984,0.8369956820000001,0.726335537,0.8395825709999999,0.997039225,-0.09370978950371436,-0.01322574639085663,-0.08427264478864523,-0.06606976287425526
650,codi,,0.0,0.0,0.998,0.001,0.001,di,1.0,0.836812879,0.81367344,0.822646398,-0.076223735,0.5212727605501473,0.4374082453303257,0.5009631816703212,0.4464281056799791
651,cidi,,0.996,0.004,0.0,0.0,0.0,di,1.0,0.957837156,0.995378187,0.994439268,0.99683169,-0.10837153979276937,-0.09570064029408769,-0.15876350694947092,-0.12070772756026578
652,cidi,,0.996,0.003,0.001,0.0,0.0,di,0.998,0.943436651,0.986570782,0.94942931,0.969438382,-0.1474443067277503,-0.09301551160538361,-0.12931451014363088,-0.14052353387970762
653,cidi,,0.993,0.006,0.001,0.0,0.0,di,1.0,0.97658301,0.979231108,0.995999556,0.997176164,-0.10697530344123596,-0.09739463843754775,-0.10316927254665514,-0.0577234091129468
654,cidi,,0.986,0.013,0.0,0.0,0.001,di,1.0,0.961337275,0.985460393,0.997348212,0.997921245,-0.1334796619112459,-0.09552316205310855,-0.13553986107202912,-0.025919110753642654
655,codi,,0.0,0.0,0.999,0.0,0.001,di,0.994,0.881427605,0.829682219,0.843960177,-0.002422652,0.5085996068188434,0.455309099482865,0.5438914194181385,0.4102644261135894
656,cido,,0.011,0.964,0.001,0.007,0.017,do,0.97,-0.584287923,-0.7029375290000001,-0.516840364,0.98347956,-0.12778035935539572,0.005957800787713572,-0.10746179757557811,0.11358099068104707
657,cidi,,0.94,0.043,0.004,0.0,0.013,di,0.99,0.921412222,0.840209147,0.942972695,0.995517319,-0.17023461921484526,0.05984048491300634,-0.12084596528867461,0.009937328814357597
658,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.993217634,0.978675088,0.986653316,0.984414936,-0.09133966019014514,-0.11916530134268974,-0.11143679910052638,-0.11698682505242212
659,cidi,,0.933,0.025,0.032,0.002,0.008,di,0.999,0.968378147,0.983784839,0.957083587,0.868483885,-0.038871031224279165,-0.15198184955105992,-0.13480543375182816,-0.2856832031661312
660,cidi,,0.979,0.019,0.0,0.0,0.002,di,1.0,0.970195185,0.992026611,0.995389261,0.996786328,-0.13191801787164886,-0.07115963721871761,-0.13381361126845864,-0.023809597600316083
661,cidi,,0.729,0.019,0.221,0.021,0.01,di,0.922,0.829083311,0.584774511,0.934642454,0.854467085,0.11439275868088962,-0.03520923149500471,0.09378622537957858,-0.2516697117412906
662,cidi,,0.848,0.032,0.093,0.017,0.01,di,0.998,0.988738983,0.97619669,0.935009702,0.773112432,0.023228695738006108,-0.20663040838485963,-0.11876339158870812,-0.19111078857344024
663,codi,,0.0,0.0,0.978,0.012,0.01,di,0.983,0.921664172,0.907077032,0.918988982,0.043541101,0.4626986070074337,0.42483316700739454,0.48974332236790596,0.571621430743869
664,codi,,0.0,0.0,1.0,0.0,0.0,di,0.994,0.7695073029999999,0.826041639,0.8256523159999999,-0.030995178,0.527113128376689,0.43683973900903383,0.5126719184285696,0.43703123318086246
665,codi,,0.0,0.0,0.999,0.0,0.001,di,0.991,0.746547498,0.827423042,0.7993614459999999,-0.02474423,0.515627285078734,0.44745593555896374,0.5399722044754164,0.4371743409710731
666,codi,,0.0,0.0,0.98,0.009,0.011,di,0.976,0.934648995,0.919114524,0.931727345,-0.015798901,0.4674397343497578,0.44214701192559797,0.4734079330427162,0.6142147060696219
667,cidi,,0.994,0.002,0.0,0.0,0.004,di,1.0,0.996764289,0.994626547,0.996443303,0.984985229,-0.14536501316366313,-0.08758816547928687,-0.15907800846534256,-0.2993171551065546
668,cidi,,0.996,0.001,0.0,0.0,0.003,di,1.0,0.998829882,0.997755304,0.997834897,0.988633941,-0.16494318095816876,-0.07122149019843929,-0.17172646354442841,-0.2883037197962998
669,cidi,,0.994,0.002,0.0,0.0,0.004,di,1.0,0.999439972,0.99974756,0.998968374,0.988466024,-0.16017928923002114,-0.07613322191349935,-0.15255340517234908,-0.29076186452560243
670,cidi,,0.993,0.003,0.0,0.0,0.004,di,1.0,0.997116575,0.997993393,0.995368103,0.987686813,-0.15964097353898446,-0.07878146669655176,-0.15840558522530876,-0.28558198214815483
671,cido,,0.006,0.993,0.0,0.0,0.001,do,1.0,-0.839247176,-0.876128768,-0.782390046,0.989555806,-0.14212659453972673,-0.04525257298027536,-0.09992255012153624,0.09350379350063938
672,cidi,,0.983,0.007,0.0,0.0,0.01,di,0.956,0.6685632189999999,0.7090058640000001,0.823700289,0.99765537,-0.1641298319205398,0.023240403924521393,-0.14623478747686192,-0.0852770876316612
673,wcd,,0.047,0.053,0.0,0.001,0.899,other,0.85,0.146862014,0.894260471,-0.732758366,0.992554871,-0.15449997568965962,0.03432047791530089,-0.16730412939681144,-0.14983894489701066
674,cidi,,0.999,0.0,0.0,0.0,0.001,di,1.0,0.929913549,0.999132183,0.999440026,0.929696675,-0.12334692742138621,-0.1187085746675925,-0.15332479174797148,-0.15864648982453838
675,cidi,,0.896,0.072,0.031,0.0,0.001,di,1.0,0.980340577,0.99685203,0.995390914,0.990930613,-0.10351400520343568,-0.015437228474645393,-0.1036910101529408,0.07568406035976447
676,codi,,0.47,0.01,0.487,0.02,0.013,di,0.993,0.985784215,0.975453617,0.964628117,0.882397678,0.15756484795941006,0.04286394105943286,0.11825940163605582,-0.08264060899649694
677,cidi,,0.954,0.005,0.038,0.0,0.003,di,0.999,0.982774047,0.984668439,0.962239619,0.964656099,-0.011901893081454541,-0.08922748618935412,-0.0027100148208809723,-0.14251938670242797
678,codi,,0.0,0.0,0.99,0.007,0.003,di,0.991,0.8807694859999999,0.8929470159999999,0.893173842,-0.076915575,0.5352258523952858,0.4219126152427071,0.4667326786454886,0.5000308531427874
679,codi,,0.0,0.0,0.983,0.014,0.003,di,0.986,0.905245864,0.914187865,0.91552213,0.140523256,0.4474146962387862,0.3250316742014566,0.44324218904772644,0.44221436398902536
680,cidi,,0.994,0.006,0.0,0.0,0.0,di,1.0,0.992212016,0.996181806,0.991636543,0.968934455,-0.14805241096900654,-0.06379394308350832,-0.1544319384374336,-0.12522716929814257
681,cidi,,0.995,0.005,0.0,0.0,0.0,di,1.0,0.996803804,0.997445883,0.994612838,0.980811803,-0.12997776022464258,-0.08231963567242614,-0.1494799815703253,-0.11029303152108096
682,cidi,,0.989,0.006,0.0,0.0,0.005,di,1.0,0.985861654,0.989822349,0.99924017,0.985814498,-0.16539232417755298,-0.026009770982825975,-0.16195124735537253,-0.22600411518352523
683,cidi,,0.997,0.0,0.003,0.0,0.0,di,1.0,0.987626185,0.991902841,0.995444337,0.940194166,-0.153207409712187,-0.1099356428895988,-0.1150279655937265,-0.233244248773858
684,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.995247386,0.998607075,0.995720219,0.963846783,-0.13808989636560007,-0.1096133072281176,-0.1210750157273997,-0.15945989020377424
685,cidi,,0.996,0.003,0.001,0.0,0.0,di,1.0,0.978634949,0.995091357,0.990527607,0.986502861,-0.15610027352386055,-0.07187700517126382,-0.147391745831373,-0.14240627685743346
686,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.959355305,0.990418172,0.989415868,0.985331691,-0.09083153487128802,-0.10525142965963306,-0.11115501910712138,-0.12794631992940225
687,cidi,,0.995,0.004,0.0,0.0,0.001,di,1.0,0.925015441,0.996840722,0.981986414,0.986168985,-0.12116121994227849,-0.0858016941541696,-0.11772432784936813,-0.1334836956738456
688,cidi,,0.995,0.005,0.0,0.0,0.0,di,1.0,0.943442752,0.987948295,0.986340665,0.985929537,-0.13831555143378127,-0.09201494271676998,-0.12964412181855772,-0.13199009465715636
689,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.973823573,0.990921975,0.990690158,0.986058216,-0.12354043473679678,-0.10671896976146852,-0.10608256232201424,-0.11464404682437453
690,cidi,,0.993,0.004,0.001,0.0,0.002,di,1.0,0.936129693,0.993472862,0.987948777,0.986757443,-0.14064432649481964,-0.08067678521704434,-0.13821235957256928,-0.14401640017584513
691,cidi,,0.994,0.004,0.0,0.0,0.002,di,1.0,0.954400795,0.991725425,0.986001207,0.990062572,-0.1413182263373873,-0.07611102537292835,-0.12803910135075866,-0.13846680535918868
692,codi,,0.0,0.0,0.993,0.003,0.004,di,0.994,0.8847010670000001,0.852196415,0.843098591,0.087536591,0.4399672935002982,0.3824876014827747,0.45097168705800117,0.40846204341559406
693,codi,,0.0,0.0,0.99,0.005,0.005,di,0.996,0.834045362,0.8862339029999999,0.8760092759999999,-0.098433537,0.5505469724591948,0.5334800393413202,0.5387329555141533,0.4893980844621488
694,cidi,,0.886,0.036,0.068,0.006,0.004,di,0.999,0.943721453,0.989419672,0.98436123,0.87327087,-0.07038949407120605,-0.15419435614648247,-0.04289569091596775,-0.03953225713135422
695,cidi,,0.993,0.007,0.0,0.0,0.0,di,1.0,0.996638301,0.997677134,0.99183874,0.966560976,-0.16053683582231634,-0.0771102575146445,-0.1218462981317036,-0.10390989113743705
696,cidi,,0.997,0.001,0.002,0.0,0.0,di,1.0,0.992920705,0.99552744,0.988443358,0.941020744,-0.15258859375246656,-0.1019630629370532,-0.11057207626170451,-0.14061110460905293
697,cidi,,0.994,0.005,0.0,0.0,0.001,di,1.0,0.995709435,0.994315247,0.993035867,0.97815815,-0.16008561277582706,-0.050222956933196394,-0.16171952219055621,-0.13281054042112428
698,codi,,0.005,0.008,0.941,0.03,0.016,di,0.996,0.893120988,0.943763616,0.8797320609999999,0.585664089,0.21150173248673973,0.09728437104601906,0.2569148201085545,0.28966220645659996
699,codi,,0.007,0.009,0.93,0.036,0.018,di,0.988,0.801785526,0.933565809,0.881365869,0.54158127,0.23541203065215008,0.13103467252243242,0.26117236601127697,0.3106015709928974
700,codi,,0.002,0.016,0.935,0.028,0.019,di,0.99,0.8036168770000001,0.911369201,0.861707532,0.5500657870000001,0.23624889857456116,0.10235306103269026,0.26894750635704984,0.28404094727834
701,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.993604622,0.999850352,0.999714163,0.982696843,-0.11154959690434374,-0.12382143619705197,-0.14295516986184711,-0.11866734623461182
702,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.984877329,0.998066064,0.995543341,0.979308556,-0.1182820069013352,-0.12200468878960465,-0.1520506335208538,-0.1696178735285366
703,cidi,,0.722,0.046,0.219,0.009,0.004,di,0.999,0.99978035,0.999797758,0.997914098,0.864557233,-0.031106452206823707,-0.16852083607488377,0.047842539083822605,0.013145356378967757
704,cidi,,0.995,0.001,0.003,0.0,0.001,di,1.0,0.979595571,0.995368302,0.987958268,0.926917092,-0.1374598605931701,-0.10762001068610551,-0.13071455234329096,-0.1719739167399163
705,cidi,,0.995,0.003,0.001,0.0,0.001,di,1.0,0.969898812,0.987144904,0.98967708,0.983364031,-0.13482013731285677,-0.08679782252868098,-0.15288631681982084,-0.14020726656369628
706,cidi,,0.996,0.004,0.0,0.0,0.0,di,0.999,0.971984319,0.985101903,0.99148707,0.993378743,-0.13167433822310165,-0.08882469196091869,-0.11855177870027096,-0.09565776806947682
707,cidi,,0.997,0.003,0.0,0.0,0.0,di,1.0,0.972284196,0.992913168,0.983375869,0.991674648,-0.12489150411337896,-0.06762621438405544,-0.13508693590648516,-0.12153653957431572
708,cidi,,0.993,0.005,0.001,0.0,0.001,di,1.0,0.990549361,0.991482405,0.993563949,0.948131395,-0.1062730773864827,-0.15189074524844776,-0.07411421888714186,-0.2040521006792104
709,cidi,,0.992,0.003,0.002,0.0,0.003,di,1.0,0.980170478,0.996385325,0.996596945,0.937762565,-0.1626392897498083,-0.09284439321675743,-0.13809172073519638,-0.25409152926828915
710,cidi,,0.999,0.0,0.0,0.0,0.001,di,1.0,0.972433981,0.992450179,0.998027176,0.946208669,-0.13610637411568305,-0.11812197984709744,-0.1194950747595543,-0.24149020718789255
711,cidi,,0.995,0.001,0.0,0.0,0.004,di,1.0,0.956661388,0.977629853,0.989088042,0.939521688,-0.1731315723033772,-0.07535491067619418,-0.13385671888994582,-0.25314999259911375
712,codi,,0.0,0.0,0.978,0.007,0.015,di,0.979,0.953016854,0.948206524,0.94887094,-0.26106672,0.6292702298098609,0.514215516838174,0.5603631828405157,0.41349876282729714
